Epoch	Reward
247	3.3998872953071366
248	9.5975688296015
249	0.09921226669216487
250	19.203572691029347
251	-4.089386451687844
253	-5.181080255046984
254	12.46442577620564
255	26.82461590239369
256	-7.112589254402552
257	-7.925989175737556
258	-6.323673541741637
259	-2.72380939939388
260	-8.843342440217066
261	-4.960648426572102
262	-3.4924955136256477
263	5.102744195237522
264	-7.158294955510955
265	39.52963263197696
266	-7.537816537145765
267	43.95688593331662
268	2.016181469699264
269	17.67422799867894
270	-1.0413103254705316
271	-8.857742102331837
272	0.02206591873857633
274	-5.300142000686469
275	-5.423846974110944
276	4.063174547917125
277	7.201225944641216
278	-9.372197105084297
279	-3.9421882846050043
280	-5.2124525507891395
281	-3.9748124035584933
282	-100.95001460438309
283	-4.853991784678118
284	-7.266064580209978
285	21.141087364936883
286	23.795198536329714
287	11.625323640810262
288	-7.429311624806955
289	-3.8049231142118165
290	43.53488645967315
291	-5.238686038796009
292	-5.745364345782877
293	-5.328156544114014
295	-2.0813498200507565
296	29.590022948027602
297	-1.2007751707466667
298	10.620616250047078
299	-6.141373789211829
300	20.29747606955374
301	-2.11615129743382
302	8.773745236878671
303	-8.514238297295236
304	-6.310078183229002
305	11.102898668708374
306	-6.233716310808144
307	28.644587986394754
308	-4.394177133198639
309	16.832485342551905
310	-9.493876621501245
311	26.240170462272715
312	-101
313	-1.515170173922293
314	13.26700840775489
316	22.74363015800992
317	7.607717066867178
318	3.0452438489531435
319	0.18059310115305038
320	7.930012389934948
321	31.709599815637226
322	3.7861348452341463
323	-2.5003032434990935
324	6.60171158841985
325	-7.2147206530094525
326	1.9481191075991156
327	18.910855628558735
328	37.92224482492715
329	5.974355461381833
330	-3.1673348419096534
331	12.786463507528229
332	-6.781775178548203
333	-3.240520415172142
334	-1.2362633331942288
335	4.473456848894605
337	10.887868626013798
338	-4.10901473183295
339	36.470330591933184
340	-11.975459838116837
341	42.13388779037084
342	35.20886672507258
343	-5.957668123239455
344	5.792330553949842
345	8.535663137969351
346	62.28065680858572
347	18.088803003838482
348	-101
349	-1.6475874746862331
350	30.061570614758004
351	-5.629911042850645
352	35.72586096440312
353	-3.304297984883073
354	0.22692570464263895
355	2.8323435964837493
356	4.496575088876611
358	12.521788458926725
359	3.10748642892219
360	-8.811187438454244
361	-3.922670752587905
362	-5.4461162781128385
363	5.077990477550673
364	37.890476653690435
365	-3.945354829171187
366	-1.638400858606504
367	-6.525716643051164
368	-7.259667255288328
369	5.35633035225743
370	0.09881499311407893
371	-6.160058811039059
372	1.5804281357473684
373	-6.7779863238283635
374	-101
375	45.97769806907232
376	-8.005873073205008
377	-3.022773145506431
379	13.476622319248357
380	4.505867219531121
381	30.515754588043322
382	9.872974428556091
383	12.226999831977682
384	24.899997139063053
385	18.207557739784523
386	37.14922764624555
387	7.053878729165238
388	-7.477693291094317
389	-0.7591199047021409
390	0.706790068634195
391	-5.163719350822955
392	31.038148440722317
393	0.7976228501399341
394	1.8113462116542411
395	12.13084933103455
396	-5.755850602308311
397	-101
398	40.41263516222369
400	-4.869433559217543
401	-6.241538920707982
402	14.741198270131566
403	-1.8125938301516058
404	-4.318957791437017
405	-1.9749165370152948
406	-0.8841481692561572
407	-1.9330147775009898
408	3.162828810358695
409	-4.32075238995925
410	52.477876607643566
411	2.566154442985349
412	-3.139428445301811
413	3.0505483273432024
414	-6.510541532025931
415	31.162714570740746
416	22.28604351559276
417	34.98102608637504
418	38.19161495113025
419	35.42714814892512
421	13.891792363574258
422	-3.3789371110419015
423	6.296229906199873
424	16.538053209272984
425	3.1157574416837317
426	4.1288168096495905
427	1.3174251325073243
428	-1.0233157635430548
429	24.006125261025723
430	24.73536164943622
431	-4.123752787959093
432	-8.202691420965396
433	15.88535325553704
434	3.0980791018624387
435	-4.510435238513075
436	1.2209668964501468
437	14.74710061148275
438	-5.263772497317799
439	20.391717288952286
440	-101
442	23.859468707763632
443	9.491796129125952
444	-4.936314540457909
445	8.428555901291634
446	6.249146228584891
447	42.66334142683268
448	-6.529614620971861
449	11.506418244601207
450	-0.2612170833697487
451	-5.273888435001689
452	27.149099188655832
453	-4.364075843976817
454	32.17478126750297
455	-4.047499188931122
456	6.390590767493173
457	-101
458	-0.1636754057100891
459	23.65231292106222
460	-2.9807233274802805
461	2.0846527085807356
463	-7.015879319887114
464	-3.752336712890526
465	-4.489686266756469
466	-5.202816857924364
467	-4.0932495987632
468	46.06521514536016
469	10.07447711607945
470	0.2034657659196828
471	36.02622382545971
472	20.771022426957288
473	-3.4101170743276015
474	-8.306466573095415
475	-0.15795478475534175
476	52.32805075913778
477	-2.948682374660109
478	21.383804705469732
479	-100.44039621846757
480	-7.274206343511288
481	-7.740474446763057
482	-1.6813123002139072
484	11.567001907117803
485	15.994714304232911
486	11.382769714886233
487	30.69752710769756
488	11.635947892406307
489	-2.055802025019771
490	5.7489817686038585
491	8.306681013024821
492	10.891135424150459
493	-1.4444305430278774
494	12.842763287829861
495	5.70599118585295
496	31.288183003575213
497	27.646621844981837
498	-3.6200539033206747
499	-5.636016465758611
500	26.051086751397747
501	66.10412592533415
502	-6.947997377944368
503	-8.130997834020551
505	-4.9660468205663095
506	5.161532339864914
507	1.020765203071008
508	-100.3683119397663
509	7.138335882626752
510	-100.8675172709703
511	10.779447153798674
512	28.212380143017874
513	-4.806863964279242
514	-6.58074016373652
515	7.339531160680529
516	-3.834537658105754
517	36.39834712697014
518	-1.3529755557882872
519	13.353881918082646
520	-3.14223668527442
521	-7.36576987966898
522	14.783010514610222
523	-1.0343876172614408
524	-1.1714769345576617
526	-6.61034939961209
527	12.366953878330925
528	0.34904018204136555
529	-7.578492764889365
530	4.265499986870454
531	24.605073632309185
532	27.259634622897067
533	0.9190735677850501
534	10.07047284690655
535	14.841575757380717
536	-6.90710174919766
537	28.401275318877694
538	3.4335126993482756
539	-6.8256314516438295
540	-1.924726002249571
541	5.716288629580413
542	-6.208560710326052
543	-2.503345600888087
544	4.247631996502843
545	10.516324880742829
547	16.56677104877746
548	-4.360554349161104
549	-2.766548771618649
550	41.6435111465002
551	23.004547701852808
552	84.46759156499766
553	-7.117817531478771
554	-3.5485643962802698
555	-3.0472945002240257
556	-5.361946560639441
557	28.598339863981842
558	60.275601474007075
559	3.1839988877569265
560	6.319901747667885
561	-6.386813337627977
562	-2.9819967496330086
563	-1.416830999885434
564	-0.11990991176976706
565	5.517917720822062
566	-1.9191810815964292
568	3.1106098310593158
569	-9.556114484256463
570	-6.9137965272254025
571	34.14414510283285
572	14.867786657374186
573	0.8545131223615101
574	-6.824241655489935
575	7.172927557506615
576	3.5156291737883176
577	5.203548118880027
578	-2.843213780378747
579	-0.6154958374156667
580	24.0753440581206
581	10.600543887022923
582	-2.861552864407785
583	5.92124796857598
584	5.152848944004711
585	-3.4414676417923395
586	-0.3650387121423666
587	6.068123581717263
589	34.66489384811125
590	27.659246055013696
591	-3.7041445153874966
592	-6.358913471499502
593	2.8807895607470417
594	-6.613858213459187
595	-9.151536371675695
596	-0.855704665974411
597	-3.195047859098308
598	9.029821284403464
599	-1.0595434477961359
600	-4.6324191931120575
601	15.147753118325337
602	-101
603	-6.371630205081149
604	28.997022997693954
605	-7.684923132390555
606	3.4958360425613932
607	1.5717245623958895
608	-5.656388998648516
610	-4.368439922591986
611	-4.209050040816183
612	6.2712100252774405
613	0.5085936592612477
614	-0.5178785388058351
615	13.406188352071968
616	36.13020049556656
617	28.378552049918078
618	11.270670646969911
619	13.008958404203913
620	-6.769625215508912
621	3.8139338302768913
622	23.333301364977956
623	-8.023914787815007
624	39.93972702385557
625	68.67278611497076
626	40.89473680598466
627	10.308078295605984
628	1.751798425865129
629	-5.040585257017605
631	3.121045141121762
632	-4.086667113106644
633	-3.592622789848126
634	-3.380177028991259
635	-5.120162907616661
636	13.387182671306988
637	11.948120501421876
638	27.90100578852273
639	-2.838011214213825
640	1.2474009929162264
641	-5.759453006485219
642	11.508076592778728
643	47.21859703569948
644	-101
645	58.65121857700717
646	29.744441169359142
647	-7.452872298900031
648	-2.0342927868415623
649	14.209760719390541
650	-6.201426669477684
652	-3.7345417858349528
653	-7.485514280319121
654	76.98037111986682
655	-5.995109607707172
656	14.59341069468007
657	7.48496442876089
658	-0.6496994878333382
659	44.77400888878248
660	-6.534001908615421
661	5.076085918131623
662	75.25860052019242
663	4.919078777481472
664	-2.861904520209012
665	2.867524354256364
666	-4.035888630280064
667	9.575782356769484
668	-3.454728985111905
669	-9.429340101691963
670	-4.4982058158183165
671	-8.056819731063635
673	-7.125235650267612
674	-101
675	16.57156175926134
676	12.574930747983245
677	21.64605782035659
678	25.233171442669494
679	-1.2895444627801513
680	-5.090602335601109
681	-4.3003909061184
682	-6.41042535444594
683	43.93309814281826
684	23.61760050765917
685	-9.269999603201006
686	-11.080141845416872
687	24.715581707513707
688	63.56739537165123
689	-4.8807093102032235
690	19.626081301572928
691	16.6889490649216
692	0.0987554689595811
694	6.362830660489077
695	5.1460686317408
696	23.814572181205932
697	42.48865353465242
698	-6.650418612989196
699	-1.2334944180498493
700	39.5833596831642
701	-8.67817529042563
702	0.4448813484158052
703	34.24865534554328
704	-4.805230674225783
705	24.901061734318503
706	-2.2144966049268344
707	-7.574670930420021
708	-6.191789925430311
709	19.176855276144988
710	15.124423626680443
711	20.07416203058486
712	23.636788132852956
713	23.761908207083323
715	-0.9735124353465476
716	-10.865620075951425
717	-4.918709531511039
718	-5.7576534928185295
719	-2.4988713314929143
720	20.92129793113413
721	42.52681978135839
722	-7.971785455213794
723	-3.336058595840041
724	17.672361187132378
725	53.92987464524578
726	-6.141469533503004
727	1.8040270664996392
728	28.42385633768236
729	9.36976082496022
730	6.012002189034277
731	21.814093908040494
732	-7.9765975079907445
733	-4.687111072549914
734	24.500037868554813
736	-6.532681925572051
737	0.8319946389304906
738	-101
739	24.242783960130097
740	-101
741	39.010465784424355
742	14.354705080453869
743	3.856901610747954
744	55.95365495445182
745	4.345791848368291
746	20.63085341889006
747	4.553307500055501
748	7.491949764418944
749	-0.3467306473933167
750	19.363379274146425
751	-5.121023583696522
752	-5.403574436030937
753	-2.8383430093674855
754	-0.027658524524380113
755	9.476146102805156
757	-1.4557006133929349
758	-4.6863124463064825
759	-7.0142921332620425
760	-101
761	21.380036506582194
762	-4.273793875838665
763	14.945665771100014
764	47.47123835349686
765	0.30639314409274654
766	2.2588587250695724
767	10.799896507757428
768	-4.042822247718373
769	2.98311605199504
770	-7.098026571555563
771	36.307598391266325
772	-6.228898018363241
773	10.514614372628696
774	-2.705558080703377
775	-8.143621441798487
776	-3.7260516928067124
778	11.020499465075467
779	2.605705529062945
780	18.904587778398174
781	-101
782	-1.085073407842886
783	-6.413557479039131
784	-3.101297462462929
785	5.370542617244009
786	27.560663277432965
787	2.5556451152639443
788	54.593482197371074
789	18.6398632615076
790	5.59575686248016
791	3.0262356698609896
792	4.621496246769208
793	2.654369426735739
794	3.202301023836455
795	-0.15815262266940522
796	7.053702045492745
797	-0.3370965511271571
799	-6.785811483498541
800	-6.1179358144771365
801	7.134947832069361
802	7.4324931756550505
803	-2.051740717309359
804	23.472915255802583
805	-3.6602684903857448
806	-1.8007063088474062
807	-4.6380821056882455
808	8.658567128732983
809	26.620288609862996
810	-5.679449177781673
811	10.617657665150922
812	-5.150286872201005
813	48.488044666782294
814	-8.991779235968846
815	41.00739489565529
816	17.651779037864458
817	-5.434590010086802
818	4.371984990655143
820	21.709217656890488
821	-6.825890452737272
822	-1.1267654591107625
823	26.476204951046853
824	18.41944450334054
825	3.4979932830491975
826	36.96519414870385
827	6.017026203413575
828	-2.3751159675270896
829	-0.499503385053055
830	1.3675307945597286
831	-0.9681177010646671
832	-2.704178505900801
833	31.834110396062798
834	13.599392982404787
835	-7.782754299695377
836	13.717600338379174
837	-10.403188253823936
838	25.229819483655945
839	-1.58941542972258
841	31.869442965290744
842	27.018098528032766
843	-0.7376946213890836
844	3.30447889186971
845	4.194090403832396
846	1.9238489503322516
847	-2.5444515355567985
848	-3.3071326408606456
849	-4.116354166300311
850	-7.871684214999506
851	23.771097449620747
852	-101
853	22.507021059931915
854	12.509121265342987
855	57.6191415946289
856	5.357049886236593
857	2.9412165805300017
858	20.29936101593916
859	-7.150007154799235
860	13.840081147673995
862	8.971131449687913
863	-4.972233397553978
864	0.09259297435614222
865	1.3281046205640763
866	-4.802331223118005
867	5.567130297829758
868	-7.710608831800672
869	-5.665060140143502
870	10.965770988799157
871	12.22833461639522
872	24.118466785645538
873	31.71004697190007
874	-3.6258403795639893
875	0.8285184157022876
876	-3.064684062314522
877	-6.557244080278524
878	28.529551808163085
879	18.86468913756113
880	-2.1013994850049116
881	31.06971503161857
883	-1.5412421241641994
884	0.8291615678985735
885	36.170679050354636
886	29.898589989855807
887	-1.4978122633729019
888	-2.0853414281400866
889	9.07858292457232
890	6.620972417617441
891	0.9050148878557103
892	-3.4392390125721244
893	-6.006268712499669
894	0.9254684975425924
895	3.878655119698463
896	15.614418381534783
897	-5.232841865720433
898	-2.6333251164119362
899	-0.8739074657078945
900	-5.574274013170789
901	-3.1896379008492826
902	27.733612072547345
904	-4.508978834131149
905	3.8487599536255512
906	45.6230597520695
907	25.73275379582926
908	-101
909	9.942952885329483
910	48.486597791192146
911	36.43419075949081
912	23.904884741101107
913	-8.58838141256355
914	0.43586463232645123
915	-9.509705306652549
916	-6.204653804286343
917	-7.024038557343284
918	21.54438708975833
919	22.579320399531042
920	-100.30896902979077
921	6.772254542850934
922	33.14168880115761
923	-3.544943152594997
925	34.4595185886109
926	-6.698335982175214
927	21.557737729355846
928	40.029597417784316
929	-5.822260948489185
930	-6.920724939307373
931	10.547337097842195
932	-5.915808011846133
933	25.824835455350453
934	10.302921305316147
935	-6.991324496887744
936	1.15607998447555
937	23.595681585037383
938	-7.586365717881229
939	0.3568057614539111
940	1.7466521178277308
941	0.36914229994757797
942	-5.304506213639203
943	4.29217127852543
944	-1.6746890207733554
946	-7.54819157094985
947	3.16315749539298
948	-5.200180675099695
949	-1.473077620028464
950	32.489231916031656
951	-8.310477006950842
952	9.08384637317285
953	-100.47604976348484
954	-6.016686011060688
955	-8.907088642507894
956	-5.949966166724767
957	21.7060593237034
958	-8.715345144296293
959	-9.13442904256372
960	-8.378949643223304
961	28.42752249934675
962	12.45657285101128
963	-6.399736932443046
964	-11.876566615573077
965	-1.6622885937446803
967	-2.222555995915023
968	-9.080395717552477
969	-4.176664217899408
970	-6.244523246941544
971	4.890683601839319
972	3.2119124322698145
973	-7.082692961613228
974	-1.7367345363115927
975	-9.793407266296015
976	-10.86590942388196
977	0.9660274455565947
978	-7.456126184313819
979	6.486897121166233
980	-9.837455968969419
981	-7.825358568781796
982	28.911731507807758
983	-4.85531775952406
984	1.5734039334629095
985	55.88595321678446
986	-2.3326582757900534
988	-8.76933357625446
989	-4.212063662321382
990	-3.4192189451308934
991	-101
992	3.8474155184907506
993	-7.936592352001261
994	-10.185614671643433
995	1.9454751302889015
996	-5.572331495310032
997	-9.587575604593118
998	-4.797684700228427
999	-2.4645120414334762
1000	-4.756965378311443
1001	-3.5604486827343322
1002	2.2774095533132304
1003	-2.38764490428027
1004	-8.328700714295133
1005	-9.110497647201385
1006	-4.651893973348006
1007	2.7654001111661213
1009	-9.247964966069025
1010	0.482854376510474
1011	-7.4488069762061535
1012	-6.486394258208746
1013	5.4340022522923395
1014	-1.390198683993372
1015	-1.9603519024312472
1016	-4.409900293966568
1017	-8.218604718670974
1018	7.142195414808896
1019	-6.815148876054581
1020	-6.7533234906592545
1021	-11.29705459816089
1022	-3.5773032564337557
1023	-3.5332895681668353
1024	-6.3989447990486745
1025	-1.7431968302329413
1026	-6.1227818061571
1027	1.4136667600253965
1028	-8.717531322611322
1030	-10.590355749134748
1031	-5.239640752409508
1032	-1.4031351542187558
1033	0.3038892282060406
1034	-7.509186843102638
1035	-3.0460240071210567
1036	-1.9011959405288952
1037	-0.09028147097313699
1038	-11.474988760653723
1039	-5.217404964898837
1040	5.148367206575312
1041	-15.963989561309644
1042	0.8296148779608199
1043	-11.728624834612958
1044	-6.30037500419405
1045	-9.567500117998069
1046	-2.0216189186434796
1047	-2.7800567840538966
1048	-9.094916740398254
1049	-4.100701517349495
1051	-0.7797750037825164
1052	-8.187453877895292
1053	-5.141836097954543
1054	-9.38822241311797
1055	-10.466719209196219
1056	-9.55258810843453
1057	-10.677194002393813
1058	-10.237512468936847
1059	-2.994034842608537
1060	-5.6270876623958
1061	14.290644935029043
1062	-10.158654292404403
1063	-11.064440321524579
1064	-0.07080679465505924
1065	-4.4186124600851215
1066	-4.919980502015081
1067	-3.8613535452535084
1068	3.1282200505411275
1069	-100.91231425351512
1070	3.7960094024606033
1072	-7.484305608794578
1073	-8.164052784993004
1074	-8.701591930029386
1075	-101
1076	-8.75433183672661
1077	-9.528354390265092
1078	-6.895793363499948
1079	-5.665849604537533
1080	-7.6014936205653125
1081	-6.905623854590347
1082	2.5430078824668687
1083	-5.533159578789855
1084	-4.232639431416443
1085	-9.438696392809083
1086	-8.19224884340931
1087	-10.717220983851863
1088	-2.6601783937580175
1089	-4.43339990259692
1090	-8.785497800445842
1091	-4.257647658519336
1093	-100.94741877953452
1094	-5.404895592691781
1095	-6.971475488495707
1096	-4.439190662564346
1097	-4.834709443461695
1098	-6.5587060821871415
1099	-2.5457020506874652
1100	43.54402129727171
1101	13.674398791172617
1102	17.73477160582639
1103	-2.4808283956914403
1104	0.5204883785581611
1105	27.160355911772427
1106	6.217894157827214
1107	7.2624322650019515
1108	-4.783035323721742
1109	26.065271944698594
1110	33.6477694259137
1111	2.4347849618978668
1112	1.247932097189727
1114	-8.317180256085175
1115	12.082955245182191
1116	0.4976254628140424
1117	-2.4044727340351804
1118	-1.231957683072073
1119	37.539524082374584
1120	-1.8429474653339533
1121	-3.804488149906268
1122	-5.7210536102373855
1123	31.48479219422515
1124	-6.928787163682417
1125	8.295516234505438
1126	-7.8810694022655055
1127	-5.314499795441682
1128	2.851389403125081
1129	-5.290782028230254
1130	30.905641098029264
1131	23.442520604151497
1132	33.252942704941105
1133	5.860151137851261
1135	-3.447446017644987
1136	-0.3345026179763604
1137	1.296856590921287
1138	-4.015002721847401
1139	26.69342581526824
1140	-0.17371688273934538
1141	-4.209230160702899
1142	42.48001871435827
1143	-7.868229934151198
1144	13.56107825717146
1145	59.657151767020395
1146	26.37709206598217
1147	-8.629902482974622
1148	28.543188606351755
1149	-100.39850908798002
1150	-7.103144586042539
1151	-8.968781901612827
1152	-9.291975384330513
1153	3.092331475688967
1154	29.058775026543024
1156	10.776846462989454
1157	-4.818303088661881
1158	-2.421935422127623
1159	42.821173113996906
1160	-2.418576075956633
1161	-8.277328335972518
1162	-0.6471441006321648
1163	14.740142921959045
1164	-7.960413471061039
1165	-9.558705137567392
1166	-4.076734396247788
1167	3.1508359770412877
1168	-7.793126140968076
1169	-1.3728150910563972
1170	18.52886175001689
1171	-5.139834098137943
1172	5.385996562994851
1173	-8.779799329595647
1174	-3.400176429727801
1175	-1.331247361658459
1177	16.004754175663393
1178	51.644610041082565
1179	-3.9207653931172946
1180	-10.595866713934686
1181	0.5518085960282022
1182	18.62530188354947
1183	-100.61083335964304
1184	-7.3077654150273705
1185	48.536559182892205
1186	-8.649762890122393
1187	3.0998509649447676
1188	-4.00020238471877
1189	-6.72632585228326
1190	-5.239269789767402
1191	0.5579552361259381
1192	-2.700456606583903
1193	7.4920501373497785
1194	-7.3131115245531895
1195	25.416793604964944
1196	-6.272226970653432
1198	-6.719243041769171
1199	10.221182665246552
1200	-9.458437689539053
1201	-8.050599233165673
1202	-0.7751681257376468
1203	-5.357349898608631
1204	4.2085277318919765
1205	12.569788251426498
1206	-2.770950838417753
1207	12.857402138552416
1208	3.125469594021327
1209	51.64817589238115
1210	-2.6689911575504244
1211	11.111098387151383
1212	-0.9309188538753261
1213	-4.729731126053639
1214	-101
1215	-1.2449264156041693
1216	-4.114503186917434
1217	-4.652288946698372
1219	-1.9710278227124896
1220	37.30252405685671
1221	1.4803204318173364
1222	31.03714392621243
1223	42.49121845340043
1224	-3.298370702896116
1225	-4.325041272459981
1226	9.781775951718682
1227	-4.403591376888003
1228	3.9595630623691296
1229	-4.6872230690763095
1230	1.7924198532471678
1231	10.175034769302176
1232	-4.683733290162251
1233	-3.9004435789332224
1234	8.33854476333357
1235	22.161782332266164
1236	-5.2005956835343925
1237	7.495645173231523
1238	7.432172720467133
1240	-5.5470050757952025
1241	-4.44966937289662
1242	15.825509069855482
1243	1.9463139564104033
1244	-3.5036672977463557
1245	7.758504740501586
1246	47.178447358621696
1247	12.1248017451227
1248	34.49480274099072
1249	18.10711181851751
1250	-5.656011981092911
1251	-7.601118912536528
1252	21.503531693551363
1253	1.1296385942842715
1254	17.689453667029582
1255	-4.197824816732208
1256	1.1713507132246939
1257	0.23873650345610997
1258	1.2611958158679428
1259	-4.846776604560948
1261	-1.6127177889285313
1262	24.645153437937488
1263	-4.499990884917213
1264	-101
1265	39.25448933400829
1266	-0.002271576766498029
1267	13.198611957922633
1268	0.8854730503917363
1269	0.047572619166633245
1270	13.909262600174415
1271	17.35255788684073
1272	-0.7196562194535812
1273	4.6060461225642495
1274	56.85841983897015
1275	28.046524474527935
1276	28.860902589039185
1277	9.004001627282673
1278	18.601701066522637
1279	18.295768178966707
1280	36.38457955441968
1282	-1.164376719034479
1283	13.847945174210313
1284	-6.728868373970876
1285	6.345004963784735
1286	14.862732872274432
1287	-1.629309815902655
1288	15.925332391814457
1289	-4.092960053342198
1290	-0.4327393614967754
1291	9.074987167859327
1292	-1.7626864698038496
1293	15.38890361360571
1294	-1.5789273837703774
1295	4.514228236478843
1296	5.901176669046675
1297	38.41732295469355
1298	4.455084487545241
1299	-5.573189923579995
1300	-5.287076186777684
1301	-7.717695853093585
1303	25.972473013124244
1304	-6.346063686029485
1305	11.051860062984083
1306	12.133538845422827
1307	21.027458175223888
1308	10.35458510484479
1309	-2.7145182944477524
1310	22.52738512959523
1311	4.367218842400003
1312	-0.928166932210992
1313	12.801545456067004
1314	6.879461620857754
1315	3.4493820575644065
1316	35.27579466578486
1317	11.744079640329005
1318	-6.470553367356307
1319	13.950170636609599
1320	-5.10648366495947
1321	15.435918596821665
1322	-6.0799417243511815
1324	0.987299838844546
1325	-4.724251700654234
1326	13.913376571822216
1327	-101
1328	4.16133636051468
1329	5.482216814014825
1330	-0.7379709835550372
1331	-2.9041003569837844
1332	-5.446092435378419
1333	-2.4626483219712894
1334	-3.87739642776683
1335	-3.701026042015454
1336	23.09408573686884
1337	-6.002113078102711
1338	14.107810976078337
1339	10.05170919635788
1340	-100.65885635908955
1341	64.12995997030833
1342	12.5769377598529
1343	-8.307072939092393
1345	-4.775984406722807
1346	-0.7598782688621757
1347	34.78490082084337
1348	1.1079706181372622
1349	1.2263931791560747
