Epoch	Reward
0	-12.089542917521893
1	8.320738459133878
2	-101
3	-15.905198757256557
4	-0.2577512964814552
5	-7.196827948042159
6	9.715709970381933
7	-5.519009292447099
8	1.803450343780538
9	7.288571734497875
10	-10.489300783811482
11	-2.554950238419993
12	-6.582544082137824
13	15.034747722001832
14	-8.843245152967274
15	30.24014250595694
16	-9.979063327663258
17	-9.250028767433236
18	-7.930119600483233
